,start,end,text,words,speaker,cleaned_text,tokens,lemmatized_tokens
757,2668.561,2669.522,James took over.,"[{'word': 'James', 'start': 2668.561, 'end': 2668.922, 'score': 0.789, 'speaker': 'SPEAKER_03'}, {'word': 'took', 'start': 2668.962, 'end': 2669.202, 'score': 0.628, 'speaker': 'SPEAKER_03'}, {'word': 'over.', 'start': 2669.302, 'end': 2669.522, 'score': 0.854, 'speaker': 'SPEAKER_06'}]",May,james took over,"['james', 'took']",['take']
758,2670.242,2673.123,That one's lifting its paw up a bit like a dog does.,"[{'word': 'That', 'start': 2670.242, 'end': 2670.342, 'score': 0.974, 'speaker': 'SPEAKER_03'}, {'word': ""one's"", 'start': 2670.402, 'end': 2670.542, 'score': 0.862, 'speaker': 'SPEAKER_03'}, {'word': 'lifting', 'start': 2670.562, 'end': 2670.882, 'score': 0.909, 'speaker': 'SPEAKER_03'}, {'word': 'its', 'start': 2670.942, 'end': 2671.623, 'score': 0.599, 'speaker': 'SPEAKER_03'}, {'word': 'paw', 'start': 2671.703, 'end': 2672.023, 'score': 0.855, 'speaker': 'SPEAKER_03'}, {'word': 'up', 'start': 2672.083, 'end': 2672.163, 'score': 0.922, 'speaker': 'SPEAKER_03'}, {'word': 'a', 'start': 2672.203, 'end': 2672.243, 'score': 0.786, 'speaker': 'SPEAKER_03'}, {'word': 'bit', 'start': 2672.283, 'end': 2672.383, 'score': 0.866, 'speaker': 'SPEAKER_03'}, {'word': 'like', 'start': 2672.423, 'end': 2672.523, 'score': 0.878, 'speaker': 'SPEAKER_03'}, {'word': 'a', 'start': 2672.563, 'end': 2672.583, 'score': 0.992, 'speaker': 'SPEAKER_03'}, {'word': 'dog', 'start': 2672.643, 'end': 2672.863, 'score': 0.951, 'speaker': 'SPEAKER_03'}, {'word': 'does.', 'start': 2672.903, 'end': 2673.123, 'score': 0.58, 'speaker': 'SPEAKER_03'}]",May,that ones lifting its paw up a bit like a dog does,"['ones', 'lifting', 'paw', 'bit', 'like', 'dog']","['one', 'lift', 'paw', 'bit', 'dog']"
759,2673.203,2673.303,Paw.,"[{'word': 'Paw.', 'start': 2673.203, 'end': 2673.303, 'score': 0.21, 'speaker': 'SPEAKER_03'}]",May,paw,['paw'],[]
760,2673.563,2673.783,Hoof.,"[{'word': 'Hoof.', 'start': 2673.563, 'end': 2673.783, 'score': 0.874, 'speaker': 'SPEAKER_03'}]",May,hoof,['hoof'],['hoof']
761,2674.103,2674.364,Foot.,"[{'word': 'Foot.', 'start': 2674.103, 'end': 2674.364, 'score': 0.887, 'speaker': 'SPEAKER_03'}]",May,foot,['foot'],['foot']
762,2674.644,2675.324,Whatever you call it.,"[{'word': 'Whatever', 'start': 2674.644, 'end': 2674.884, 'score': 0.904, 'speaker': 'SPEAKER_03'}, {'word': 'you', 'start': 2674.904, 'end': 2674.984, 'score': 0.843, 'speaker': 'SPEAKER_03'}, {'word': 'call', 'start': 2675.024, 'end': 2675.224, 'score': 0.918, 'speaker': 'SPEAKER_03'}, {'word': 'it.', 'start': 2675.264, 'end': 2675.324, 'score': 0.748, 'speaker': 'SPEAKER_03'}]",May,whatever you call it,"['whatever', 'call']",['call']
763,2675.564,2675.904,Hoof.,"[{'word': 'Hoof.', 'start': 2675.564, 'end': 2675.904, 'score': 0.736, 'speaker': 'SPEAKER_03'}]",May,hoof,['hoof'],['hoof']
764,2676.504,2677.645,Why is it on an elephant?,"[{'word': 'Why', 'start': 2676.504, 'end': 2676.624, 'score': 0.466, 'speaker': 'SPEAKER_03'}, {'word': 'is', 'start': 2676.764, 'end': 2676.865, 'score': 0.865, 'speaker': 'SPEAKER_03'}, {'word': 'it', 'start': 2676.905, 'end': 2676.965, 'score': 0.82, 'speaker': 'SPEAKER_03'}, {'word': 'on', 'start': 2677.025, 'end': 2677.105, 'score': 0.794, 'speaker': 'SPEAKER_03'}, {'word': 'an', 'start': 2677.145, 'end': 2677.185, 'score': 0.952, 'speaker': 'SPEAKER_03'}, {'word': 'elephant?', 'start': 2677.245, 'end': 2677.645, 'score': 0.888, 'speaker': 'SPEAKER_03'}]",May,why is it on an elephant,['elephant'],['elephant']
765,2677.745,2678.425,It's amazing.,"[{'word': ""It's"", 'start': 2677.745, 'end': 2677.885, 'score': 0.667, 'speaker': 'SPEAKER_03'}, {'word': 'amazing.', 'start': 2677.945, 'end': 2678.425, 'score': 0.529, 'speaker': 'SPEAKER_05'}]",Clarkson,its amazing,['amazing'],['amazing']
766,2679.125,2683.387,There's a man over there with the best comb-over I have ever seen in my life.,"[{'word': ""There's"", 'start': 2679.125, 'end': 2679.285, 'score': 0.242, 'speaker': 'SPEAKER_05'}, {'word': 'a', 'start': 2679.325, 'end': 2679.385, 'score': 0.639, 'speaker': 'SPEAKER_05'}, {'word': 'man', 'start': 2679.405, 'end': 2679.545, 'score': 0.861, 'speaker': 'SPEAKER_05'}, {'word': 'over', 'start': 2679.606, 'end': 2679.786, 'score': 0.864, 'speaker': 'SPEAKER_05'}, {'word': 'there', 'start': 2679.806, 'end': 2679.966, 'score': 0.839, 'speaker': 'SPEAKER_05'}, {'word': 'with', 'start': 2680.006, 'end': 2680.106, 'score': 0.836, 'speaker': 'SPEAKER_05'}, {'word': 'the', 'start': 2680.126, 'end': 2680.226, 'score': 0.83, 'speaker': 'SPEAKER_05'}, {'word': 'best', 'start': 2680.266, 'end': 2680.486, 'score': 0.853, 'speaker': 'SPEAKER_05'}, {'word': 'comb-over', 'start': 2680.586, 'end': 2681.186, 'score': 0.884, 'speaker': 'SPEAKER_05'}, {'word': 'I', 'start': 2681.346, 'end': 2681.386, 'score': 1.0, 'speaker': 'SPEAKER_05'}, {'word': 'have', 'start': 2681.426, 'end': 2681.546, 'score': 0.962, 'speaker': 'SPEAKER_05'}, {'word': 'ever', 'start': 2681.786, 'end': 2681.986, 'score': 0.684, 'speaker': 'SPEAKER_05'}, {'word': 'seen', 'start': 2682.086, 'end': 2682.347, 'score': 0.731, 'speaker': 'SPEAKER_05'}, {'word': 'in', 'start': 2682.587, 'end': 2682.687, 'score': 0.853, 'speaker': 'SPEAKER_05'}, {'word': 'my', 'start': 2682.787, 'end': 2682.987, 'score': 0.798, 'speaker': 'SPEAKER_05'}, {'word': 'life.', 'start': 2683.087, 'end': 2683.387, 'score': 0.881, 'speaker': 'SPEAKER_05'}]",Clarkson,theres a man over there with the best combover i have ever seen in my life,"['theres', 'man', 'best', 'combover', 'ever', 'seen', 'life']","['s', 'man', 'good', 'combover', 'ever', 'see', 'life']"
767,2685.708,2686.048,That is...,"[{'word': 'That', 'start': 2685.708, 'end': 2685.908, 'score': 0.88, 'speaker': 'SPEAKER_05'}, {'word': 'is...', 'start': 2685.988, 'end': 2686.048, 'score': 0.998, 'speaker': 'SPEAKER_03'}]",Clarkson,that is,[],[]
768,2688.874,2691.335, He's got four partings as a result of that.,"[{'word': ""He's"", 'start': 2688.874, 'end': 2688.994, 'score': 0.293, 'speaker': 'SPEAKER_03'}, {'word': 'got', 'start': 2689.034, 'end': 2689.234, 'score': 0.716, 'speaker': 'SPEAKER_03'}, {'word': 'four', 'start': 2689.374, 'end': 2689.614, 'score': 0.947, 'speaker': 'SPEAKER_03'}, {'word': 'partings', 'start': 2689.714, 'end': 2690.294, 'score': 0.837, 'speaker': 'SPEAKER_03'}, {'word': 'as', 'start': 2690.394, 'end': 2690.474, 'score': 0.568, 'speaker': 'SPEAKER_03'}, {'word': 'a', 'start': 2690.534, 'end': 2690.574, 'score': 0.323, 'speaker': 'SPEAKER_03'}, {'word': 'result', 'start': 2690.614, 'end': 2690.954, 'score': 0.988, 'speaker': 'SPEAKER_03'}, {'word': 'of', 'start': 2691.014, 'end': 2691.094, 'score': 0.782, 'speaker': 'SPEAKER_03'}, {'word': 'that.', 'start': 2691.114, 'end': 2691.335, 'score': 0.651, 'speaker': 'SPEAKER_03'}]",May, hes got four partings as a result of that,"['hes', 'got', 'four', 'partings', 'result']","['s', 'get', 'parting', 'result']"
769,2691.395,2691.935,Let's see.,"[{'word': ""Let's"", 'start': 2691.395, 'end': 2691.635, 'score': 0.462, 'speaker': 'SPEAKER_03'}, {'word': 'see.', 'start': 2691.675, 'end': 2691.935, 'score': 0.521, 'speaker': 'SPEAKER_03'}]",May,lets see,"['lets', 'see']","['let', 'see']"
770,2692.835,2694.175,Why don't... You're bald.,"[{'word': 'Why', 'start': 2692.835, 'end': 2692.975, 'score': 0.783, 'speaker': 'SPEAKER_03'}, {'word': ""don't..."", 'start': 2692.995, 'end': 2693.155, 'score': 0.91, 'speaker': 'SPEAKER_03'}, {'word': ""You're"", 'start': 2693.355, 'end': 2693.595, 'score': 0.592, 'speaker': 'SPEAKER_03'}, {'word': 'bald.', 'start': 2693.715, 'end': 2694.175, 'score': 0.784, 'speaker': 'SPEAKER_03'}]",May,why dont youre bald,"['dont', 'youre', 'bald']","['re', 'bald']"
771,2694.535,2694.975,Live with it.,"[{'word': 'Live', 'start': 2694.535, 'end': 2694.715, 'score': 0.726, 'speaker': 'SPEAKER_07'}, {'word': 'with', 'start': 2694.755, 'end': 2694.895, 'score': 0.906, 'speaker': 'SPEAKER_07'}, {'word': 'it.', 'start': 2694.935, 'end': 2694.975, 'score': 0.842}]",Hammond,live with it,['live'],['live']
772,2695.435,2696.556,"Oops, he caught me looking.","[{'word': 'Oops,', 'start': 2695.435, 'end': 2695.615, 'score': 0.61, 'speaker': 'SPEAKER_03'}, {'word': 'he', 'start': 2695.655, 'end': 2695.775, 'score': 0.522, 'speaker': 'SPEAKER_03'}, {'word': 'caught', 'start': 2695.816, 'end': 2695.996, 'score': 0.169, 'speaker': 'SPEAKER_03'}, {'word': 'me', 'start': 2696.016, 'end': 2696.096, 'score': 0.393, 'speaker': 'SPEAKER_05'}, {'word': 'looking.', 'start': 2696.116, 'end': 2696.556, 'score': 0.462, 'speaker': 'SPEAKER_05'}]",May,oops he caught me looking,"['oops', 'caught', 'looking']","['oop', 'catch', 'look']"
773,2699.356,2700.697,I was looking through the... Sorry.,"[{'word': 'I', 'start': 2699.356, 'end': 2699.416, 'score': 0.895, 'speaker': 'SPEAKER_07'}, {'word': 'was', 'start': 2699.456, 'end': 2699.576, 'score': 0.805, 'speaker': 'SPEAKER_07'}, {'word': 'looking', 'start': 2699.596, 'end': 2699.836, 'score': 0.945, 'speaker': 'SPEAKER_07'}, {'word': 'through', 'start': 2699.856, 'end': 2700.196, 'score': 0.44, 'speaker': 'SPEAKER_07'}, {'word': 'the...', 'start': 2700.376, 'end': 2700.437, 'score': 0.07, 'speaker': 'SPEAKER_07'}, {'word': 'Sorry.', 'start': 2700.457, 'end': 2700.697, 'score': 0.383, 'speaker': 'SPEAKER_07'}]",Hammond,i was looking through the sorry,"['looking', 'sorry']","['look', 'sorry']"
774,2700.777,2703.457,"I was looking at the elephants, really.","[{'word': 'I', 'start': 2700.777, 'end': 2701.077, 'score': 0.604, 'speaker': 'SPEAKER_07'}, {'word': 'was', 'start': 2701.417, 'end': 2701.537, 'score': 0.21, 'speaker': 'SPEAKER_05'}, {'word': 'looking', 'start': 2701.557, 'end': 2701.857, 'score': 0.552, 'speaker': 'SPEAKER_05'}, {'word': 'at', 'start': 2702.077, 'end': 2702.397, 'score': 0.501, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 2702.417, 'end': 2702.717, 'score': 0.715, 'speaker': 'SPEAKER_01'}, {'word': 'elephants,', 'start': 2702.757, 'end': 2703.157, 'score': 0.774, 'speaker': 'SPEAKER_05'}, {'word': 'really.', 'start': 2703.217, 'end': 2703.457, 'score': 0.898, 'speaker': 'SPEAKER_05'}]",Clarkson,i was looking at the elephants really,"['looking', 'elephants', 'really']","['look', 'elephant', 'really']"
775,2704.437,2706.258,"Look at that sun now, boys.","[{'word': 'Look', 'start': 2704.437, 'end': 2704.617, 'score': 0.81, 'speaker': 'SPEAKER_05'}, {'word': 'at', 'start': 2704.657, 'end': 2704.737, 'score': 0.791, 'speaker': 'SPEAKER_05'}, {'word': 'that', 'start': 2704.777, 'end': 2705.037, 'score': 0.565, 'speaker': 'SPEAKER_05'}, {'word': 'sun', 'start': 2705.198, 'end': 2705.538, 'score': 0.755, 'speaker': 'SPEAKER_05'}, {'word': 'now,', 'start': 2705.618, 'end': 2705.818, 'score': 0.84, 'speaker': 'SPEAKER_05'}, {'word': 'boys.', 'start': 2705.938, 'end': 2706.258, 'score': 0.838, 'speaker': 'SPEAKER_05'}]",Clarkson,look at that sun now boys,"['look', 'sun', 'boys']","['look', 'sun', 'boy']"
776,2707.038,2710.659,"Elephants, rally special stage, best comb-over I've ever seen.","[{'word': 'Elephants,', 'start': 2707.038, 'end': 2707.518, 'score': 0.856, 'speaker': 'SPEAKER_05'}, {'word': 'rally', 'start': 2707.778, 'end': 2708.058, 'score': 0.887, 'speaker': 'SPEAKER_05'}, {'word': 'special', 'start': 2708.078, 'end': 2708.438, 'score': 0.875, 'speaker': 'SPEAKER_05'}, {'word': 'stage,', 'start': 2708.478, 'end': 2708.978, 'score': 0.805, 'speaker': 'SPEAKER_05'}, {'word': 'best', 'start': 2709.158, 'end': 2709.398, 'score': 0.883, 'speaker': 'SPEAKER_05'}, {'word': 'comb-over', 'start': 2709.438, 'end': 2709.919, 'score': 0.887, 'speaker': 'SPEAKER_05'}, {'word': ""I've"", 'start': 2709.979, 'end': 2710.079, 'score': 0.264, 'speaker': 'SPEAKER_05'}, {'word': 'ever', 'start': 2710.099, 'end': 2710.299, 'score': 0.509, 'speaker': 'SPEAKER_05'}, {'word': 'seen.', 'start': 2710.359, 'end': 2710.659, 'score': 0.551, 'speaker': 'SPEAKER_05'}]",Clarkson,elephants rally special stage best combover ive ever seen,"['elephants', 'rally', 'special', 'stage', 'best', 'combover', 'ive', 'ever', 'seen']","['elephant', 'rally', 'special', 'stage', 'good', 'combover', 've', 'ever', 'see']"
777,2711.139,2711.779,Everything's here.,"[{'word': ""Everything's"", 'start': 2711.139, 'end': 2711.579, 'score': 0.892, 'speaker': 'SPEAKER_05'}, {'word': 'here.', 'start': 2711.619, 'end': 2711.779, 'score': 0.98, 'speaker': 'SPEAKER_05'}]",Clarkson,everythings here,['everythings'],['everything']
778,2725.492,2730.238," We camped by the river, and while James serviced his car, I hatched a plan.","[{'word': 'We', 'start': 2725.492, 'end': 2725.592, 'score': 0.982, 'speaker': 'SPEAKER_06'}, {'word': 'camped', 'start': 2725.652, 'end': 2725.933, 'score': 0.936, 'speaker': 'SPEAKER_06'}, {'word': 'by', 'start': 2726.013, 'end': 2726.173, 'score': 0.867, 'speaker': 'SPEAKER_06'}, {'word': 'the', 'start': 2726.233, 'end': 2726.313, 'score': 0.833, 'speaker': 'SPEAKER_06'}, {'word': 'river,', 'start': 2726.373, 'end': 2726.653, 'score': 0.931, 'speaker': 'SPEAKER_06'}, {'word': 'and', 'start': 2726.994, 'end': 2727.074, 'score': 0.861, 'speaker': 'SPEAKER_06'}, {'word': 'while', 'start': 2727.134, 'end': 2727.314, 'score': 0.877, 'speaker': 'SPEAKER_06'}, {'word': 'James', 'start': 2727.374, 'end': 2727.695, 'score': 0.51, 'speaker': 'SPEAKER_06'}, {'word': 'serviced', 'start': 2727.755, 'end': 2728.115, 'score': 0.834, 'speaker': 'SPEAKER_06'}, {'word': 'his', 'start': 2728.175, 'end': 2728.275, 'score': 0.877, 'speaker': 'SPEAKER_06'}, {'word': 'car,', 'start': 2728.355, 'end': 2728.756, 'score': 0.964, 'speaker': 'SPEAKER_06'}, {'word': 'I', 'start': 2729.176, 'end': 2729.276, 'score': 0.807, 'speaker': 'SPEAKER_06'}, {'word': 'hatched', 'start': 2729.357, 'end': 2729.637, 'score': 0.849, 'speaker': 'SPEAKER_06'}, {'word': 'a', 'start': 2729.697, 'end': 2729.797, 'score': 0.524, 'speaker': 'SPEAKER_06'}, {'word': 'plan.', 'start': 2729.857, 'end': 2730.238, 'score': 0.806, 'speaker': 'SPEAKER_06'}]",Hammond, we camped by the river and while james serviced his car i hatched a plan,"['camped', 'river', 'james', 'serviced', 'car', 'hatched', 'plan']","['camp', 'service', 'car', 'hatch', 'plan']"
779,2730.578,2730.918,Jeremy.,"[{'word': 'Jeremy.', 'start': 2730.578, 'end': 2730.918, 'score': 0.682, 'speaker': 'SPEAKER_07'}]",Hammond,jeremy,['jeremy'],[]
780,2732.32,2732.62,Jeremy.,"[{'word': 'Jeremy.', 'start': 2732.32, 'end': 2732.62, 'score': 0.719, 'speaker': 'SPEAKER_06'}]",Hammond,jeremy,['jeremy'],[]
781,2733.441,2733.762,Jeremy.,"[{'word': 'Jeremy.', 'start': 2733.441, 'end': 2733.762, 'score': 0.749, 'speaker': 'SPEAKER_07'}]",Hammond,jeremy,['jeremy'],[]
782,2734.362,2734.743,"Quick, come here.","[{'word': 'Quick,', 'start': 2734.362, 'end': 2734.503, 'score': 0.634}, {'word': 'come', 'start': 2734.523, 'end': 2734.603, 'score': 0.001}, {'word': 'here.', 'start': 2734.623, 'end': 2734.743, 'score': 0.298}]",,quick come here,"['quick', 'come']","['quick', 'come']"
783,2735.764,2735.984,Come here.,"[{'word': 'Come', 'start': 2735.764, 'end': 2735.844, 'score': 0.092}, {'word': 'here.', 'start': 2735.864, 'end': 2735.984, 'score': 0.16}]",,come here,['come'],['come']
784,2737.005,2737.746,It's the cow's head.,"[{'word': ""It's"", 'start': 2737.005, 'end': 2737.086, 'score': 0.202, 'speaker': 'SPEAKER_06'}, {'word': 'the', 'start': 2737.106, 'end': 2737.206, 'score': 0.326, 'speaker': 'SPEAKER_06'}, {'word': ""cow's"", 'start': 2737.246, 'end': 2737.546, 'score': 0.697, 'speaker': 'SPEAKER_06'}, {'word': 'head.', 'start': 2737.586, 'end': 2737.746, 'score': 0.491, 'speaker': 'SPEAKER_06'}]",Hammond,its the cows head,"['cows', 'head']","['cow', 'head']"
785,2737.926,2739.729,"Yeah, well, it wasn't working in the boat.","[{'word': 'Yeah,', 'start': 2737.926, 'end': 2738.107, 'score': 0.501, 'speaker': 'SPEAKER_06'}, {'word': 'well,', 'start': 2738.327, 'end': 2738.487, 'score': 0.458, 'speaker': 'SPEAKER_06'}, {'word': 'it', 'start': 2738.587, 'end': 2738.667, 'score': 0.745, 'speaker': 'SPEAKER_06'}, {'word': ""wasn't"", 'start': 2738.707, 'end': 2738.948, 'score': 0.847, 'speaker': 'SPEAKER_06'}, {'word': 'working', 'start': 2738.968, 'end': 2739.308, 'score': 0.82, 'speaker': 'SPEAKER_06'}, {'word': 'in', 'start': 2739.328, 'end': 2739.368, 'score': 0.888, 'speaker': 'SPEAKER_06'}, {'word': 'the', 'start': 2739.408, 'end': 2739.488, 'score': 0.849, 'speaker': 'SPEAKER_06'}, {'word': 'boat.', 'start': 2739.528, 'end': 2739.729, 'score': 0.701, 'speaker': 'SPEAKER_06'}]",Hammond,yeah well it wasnt working in the boat,"['yeah', 'well', 'wasnt', 'working', 'boat']","['work', 'boat']"
786,2739.909,2740.469,I've had a better idea.,"[{'word': ""I've"", 'start': 2739.909, 'end': 2739.989, 'score': 0.024}, {'word': 'had', 'start': 2740.009, 'end': 2740.109, 'score': 0.276}, {'word': 'a', 'start': 2740.129, 'end': 2740.169, 'score': 0.777}, {'word': 'better', 'start': 2740.189, 'end': 2740.309, 'score': 0.149}, {'word': 'idea.', 'start': 2740.329, 'end': 2740.469, 'score': 0.246}]",,ive had a better idea,"['ive', 'better', 'idea']","['ve', 'well', 'idea']"
787,2740.79,2740.93,What?,"[{'word': 'What?', 'start': 2740.79, 'end': 2740.93, 'score': 0.566}]",,what,[],[]
788,2741.21,2741.431,Ten.,"[{'word': 'Ten.', 'start': 2741.21, 'end': 2741.431, 'score': 0.765, 'speaker': 'SPEAKER_06'}]",Hammond,ten,['ten'],[]
789,2742.031,2742.392,His ten?,"[{'word': 'His', 'start': 2742.031, 'end': 2742.191, 'score': 0.732, 'speaker': 'SPEAKER_06'}, {'word': 'ten?', 'start': 2742.231, 'end': 2742.392, 'score': 0.669, 'speaker': 'SPEAKER_06'}]",Hammond,his ten,['ten'],[]
790,2742.532,2742.732,Yeah.,"[{'word': 'Yeah.', 'start': 2742.532, 'end': 2742.732, 'score': 0.49, 'speaker': 'SPEAKER_06'}]",Hammond,yeah,['yeah'],[]
791,2743.032,2743.693,Love your thinking.,"[{'word': 'Love', 'start': 2743.032, 'end': 2743.213, 'score': 0.587, 'speaker': 'SPEAKER_06'}, {'word': 'your', 'start': 2743.233, 'end': 2743.373, 'score': 0.48, 'speaker': 'SPEAKER_06'}, {'word': 'thinking.', 'start': 2743.393, 'end': 2743.693, 'score': 0.278, 'speaker': 'SPEAKER_06'}]",Hammond,love your thinking,"['love', 'thinking']","['love', 'think']"
792,2754.831,2755.531, What's that?,"[{'word': ""What's"", 'start': 2754.831, 'end': 2755.031, 'score': 0.282}, {'word': 'that?', 'start': 2755.331, 'end': 2755.531, 'score': 0.469}]",, whats that,['whats'],['s']
793,2755.551,2757.451,It was a hippo.,"[{'word': 'It', 'start': 2755.551, 'end': 2755.951, 'score': 0.842}, {'word': 'was', 'start': 2756.091, 'end': 2756.231, 'score': 0.921}, {'word': 'a', 'start': 2756.311, 'end': 2756.351, 'score': 0.553}, {'word': 'hippo.', 'start': 2756.391, 'end': 2757.451, 'score': 0.665}]",,it was a hippo,['hippo'],[]
794,2758.432,2758.692,What?,"[{'word': 'What?', 'start': 2758.432, 'end': 2758.692, 'score': 0.727, 'speaker': 'SPEAKER_09'}]",SPEAKER_09,what,[],[]
795,2759.692,2759.992,Plugs.,"[{'word': 'Plugs.', 'start': 2759.692, 'end': 2759.992, 'score': 0.505, 'speaker': 'SPEAKER_09'}]",SPEAKER_09,plugs,['plugs'],['plug']
796,2761.012,2763.953,That sounded very close.,"[{'word': 'That', 'start': 2761.012, 'end': 2762.132, 'score': 0.551}, {'word': 'sounded', 'start': 2762.152, 'end': 2762.412, 'score': 0.33, 'speaker': 'SPEAKER_09'}, {'word': 'very', 'start': 2762.452, 'end': 2762.672, 'score': 0.715, 'speaker': 'SPEAKER_09'}, {'word': 'close.', 'start': 2763.713, 'end': 2763.953, 'score': 0.523}]",SPEAKER_09,that sounded very close,"['sounded', 'close']","['sound', 'close']"
797,2764.253,2767.593,"Oh, my God, look at that.","[{'word': 'Oh,', 'start': 2764.253, 'end': 2764.393, 'score': 0.684}, {'word': 'my', 'start': 2766.793, 'end': 2766.913, 'score': 0.592, 'speaker': 'SPEAKER_05'}, {'word': 'God,', 'start': 2766.953, 'end': 2767.173, 'score': 0.476, 'speaker': 'SPEAKER_05'}, {'word': 'look', 'start': 2767.253, 'end': 2767.373, 'score': 0.261, 'speaker': 'SPEAKER_05'}, {'word': 'at', 'start': 2767.393, 'end': 2767.433, 'score': 0.027, 'speaker': 'SPEAKER_05'}, {'word': 'that.', 'start': 2767.473, 'end': 2767.593, 'score': 0.282, 'speaker': 'SPEAKER_05'}]",Clarkson,oh my god look at that,"['oh', 'god', 'look']",['look']
798,2767.613,2772.214,Hippos spend all day in water and then they come out at night because... I can't remember why.,"[{'word': 'Hippos', 'start': 2767.613, 'end': 2767.793, 'score': 0.143, 'speaker': 'SPEAKER_05'}, {'word': 'spend', 'start': 2767.813, 'end': 2767.913, 'score': 0.015, 'speaker': 'SPEAKER_05'}, {'word': 'all', 'start': 2768.033, 'end': 2768.113, 'score': 0.212, 'speaker': 'SPEAKER_05'}, {'word': 'day', 'start': 2768.133, 'end': 2768.253, 'score': 0.321, 'speaker': 'SPEAKER_05'}, {'word': 'in', 'start': 2768.313, 'end': 2768.413, 'score': 0.375, 'speaker': 'SPEAKER_05'}, {'word': 'water', 'start': 2768.453, 'end': 2768.773, 'score': 0.592, 'speaker': 'SPEAKER_05'}, {'word': 'and', 'start': 2768.793, 'end': 2768.893, 'score': 0.137, 'speaker': 'SPEAKER_05'}, {'word': 'then', 'start': 2768.913, 'end': 2769.033, 'score': 0.185, 'speaker': 'SPEAKER_05'}, {'word': 'they', 'start': 2769.053, 'end': 2769.213, 'score': 0.349, 'speaker': 'SPEAKER_05'}, {'word': 'come', 'start': 2769.234, 'end': 2769.374, 'score': 0.729, 'speaker': 'SPEAKER_05'}, {'word': 'out', 'start': 2769.434, 'end': 2769.534, 'score': 0.92, 'speaker': 'SPEAKER_05'}, {'word': 'at', 'start': 2769.614, 'end': 2769.674, 'score': 0.395, 'speaker': 'SPEAKER_05'}, {'word': 'night', 'start': 2769.754, 'end': 2770.154, 'score': 0.415, 'speaker': 'SPEAKER_05'}, {'word': 'because...', 'start': 2770.234, 'end': 2770.554, 'score': 0.819, 'speaker': 'SPEAKER_05'}, {'word': 'I', 'start': 2770.574, 'end': 2770.594, 'score': 0.009, 'speaker': 'SPEAKER_05'}, {'word': ""can't"", 'start': 2771.474, 'end': 2771.674, 'score': 0.328, 'speaker': 'SPEAKER_05'}, {'word': 'remember', 'start': 2771.694, 'end': 2771.974, 'score': 0.336, 'speaker': 'SPEAKER_05'}, {'word': 'why.', 'start': 2772.034, 'end': 2772.214, 'score': 0.497, 'speaker': 'SPEAKER_05'}]",Clarkson,hippos spend all day in water and then they come out at night because i cant remember why,"['hippos', 'spend', 'day', 'water', 'come', 'night', 'cant', 'remember']","['spend', 'day', 'water', 'come', 'night', 'remember']"
